ID,Total_Screentime,Average_Total_Screentime
1048419,27.0,19.36
1048420,19.0,19.36
1048421,10.0,19.36
1048422,21.0,19.36
1048423,19.0,19.36
1048424,22.0,19.36
1048425,32.0,19.36
1048426,14.0,19.36
1048427,9.5,19.36
1048429,23.5,19.36
1048430,37.0,19.36
1048431,23.0,19.36
1048432,9.0,19.36
1048433,29.0,19.36
1048434,17.0,19.36
1048435,17.0,19.36
1048436,21.0,19.36
1048437,8.5,19.36
1048438,26.0,19.36
1048439,20.0,19.36
1048440,23.0,19.36
1048441,30.0,19.36
1048442,24.0,19.36
1048443,11.0,19.36
1048445,40.0,19.36
1048446,18.5,19.36
1048447,18.0,19.36
1048448,4.5,19.36
1048449,22.0,19.36
1048450,13.0,19.36
1048451,25.5,19.36
1048453,21.0,19.36
1048454,16.0,19.36
1048455,10.5,19.36
1048457,14.5,19.36
1048458,41.0,19.36
1048459,21.5,19.36
1048460,20.0,19.36
1048461,25.0,19.36
1048462,9.0,19.36
1048463,32.0,19.36
1048464,21.0,19.36
1048465,14.5,19.36
1048466,27.0,19.36
1048467,23.5,19.36
1048469,25.0,19.36
1048470,30.0,19.36
1048471,28.0,19.36
1048472,18.0,19.36
1048473,22.5,19.36
1048474,13.5,19.36
1048475,44.0,19.36
1048476,20.0,19.36
1048477,16.0,19.36
1048478,10.0,19.36
1048479,23.0,19.36
1048480,13.0,19.36
1048481,19.0,19.36
1048482,27.0,19.36
1048483,22.0,19.36
1048484,22.5,19.36
1048485,12.0,19.36
1048486,10.0,19.36
1048487,36.0,19.36
1048488,17.0,19.36
1048489,15.0,19.36
1048490,16.0,19.36
1048491,12.0,19.36
1048492,14.5,19.36
1048493,36.0,19.36
1048494,15.0,19.36
1048495,18.0,19.36
1048496,37.0,19.36
1048497,14.0,19.36
1048498,20.0,19.36
1048499,14.0,19.36
1048500,18.0,19.36
1048501,20.0,19.36
1048502,15.0,19.36
1048503,16.0,19.36
1048504,25.0,19.36
1048505,8.5,19.36
1048506,17.0,19.36
1048507,14.0,19.36
1048508,28.0,19.36
1048509,12.5,19.36
1048510,10.0,19.36
1048511,6.5,19.36
1048512,6.0,19.36
1048513,6.5,19.36
1048515,27.5,19.36
1048516,16.0,19.36
1048517,15.0,19.36
1048518,20.0,19.36
1048519,18.0,19.36
1048520,31.0,19.36
1048521,20.0,19.36
1048522,41.0,19.36
1048523,18.5,19.36
1048524,37.0,19.36
1048525,24.0,19.36
1048526,21.0,19.36
1048527,9.5,19.36
1048528,18.0,19.36
1048529,17.5,19.36
1048530,15.0,19.36
1048531,7.5,19.36
1048532,16.5,19.36
1048533,27.0,19.36
1048534,27.5,19.36
1048535,27.0,19.36
1048536,8.0,19.36
1048537,16.5,19.36
1048538,19.0,19.36
1048539,22.0,19.36
1048540,29.0,19.36
1048541,24.5,19.36
1048542,28.0,19.36
1048544,28.0,19.36
1048545,25.0,19.36
1048546,25.0,19.36
1048547,23.0,19.36
1048548,27.0,19.36
1048549,15.0,19.36
1048550,26.0,19.36
1048551,17.0,19.36
1048552,26.0,19.36
1048553,36.0,19.36
1048554,8.5,19.36
1048555,13.0,19.36
1048556,5.0,19.36
1048557,22.0,19.36
1048558,16.5,19.36
1048559,19.5,19.36
1048560,25.5,19.36
1048561,18.0,19.36
1048562,14.0,19.36
1048563,22.0,19.36
1048564,19.0,19.36
1048565,9.5,19.36
1048566,21.0,19.36
1048567,13.0,19.36
1048568,33.0,19.36
1048569,14.0,19.36
1048570,15.0,19.36
1048571,7.0,19.36
1048572,28.0,19.36
1048573,20.0,19.36
1048574,30.0,19.36
1048575,8.0,19.36
1048576,36.0,19.36
1048577,14.5,19.36
1048578,17.5,19.36
1048579,26.0,19.36
1048580,37.0,19.36
1048581,19.0,19.36
1048583,28.0,19.36
1048584,24.5,19.36
1048585,31.0,19.36
1048586,18.5,19.36
1048587,11.5,19.36
1048588,23.5,19.36
1048589,14.0,19.36
1048590,29.0,19.36
1048591,16.0,19.36
1048592,9.5,19.36
1048593,18.0,19.36
1048594,20.5,19.36
1048595,16.0,19.36
1048596,13.5,19.36
1048597,32.5,19.36
1048598,15.0,19.36
1048599,28.5,19.36
1048600,28.0,19.36
1048601,17.0,19.36
1048604,20.0,19.36
1048606,8.0,19.36
1048607,34.0,19.36
1048608,4.0,19.36
1048609,15.5,19.36
1048611,7.5,19.36
1048612,17.0,19.36
1048613,42.0,19.36
1048614,10.5,19.36
1048615,26.0,19.36
1048617,20.0,19.36
1048618,20.5,19.36
1048620,11.5,19.36
1048621,33.0,19.36
1048622,35.0,19.36
1048623,29.0,19.36
1048624,24.0,19.36
1048625,27.0,19.36
1048626,9.5,19.36
1048628,27.0,19.36
1048629,27.0,19.36
1048630,21.0,19.36
1048631,16.0,19.36
1048632,30.5,19.36
1048633,10.0,19.36
1048634,30.0,19.36
1048635,14.0,19.36
1048636,13.0,19.36
1048637,43.0,19.36
1048638,44.0,19.36
1048639,14.0,19.36
1048640,12.5,19.36
1048641,20.5,19.36
1048642,5.0,19.36
1048643,14.0,19.36
1048644,27.0,19.36
1048645,10.0,19.36
1048646,30.0,19.36
1048647,10.0,19.36
1048649,22.5,19.36
1048650,24.0,19.36
1048651,19.5,19.36
1048652,20.0,19.36
1048653,13.5,19.36
1048654,21.5,19.36
1048655,22.5,19.36
1048656,29.0,19.36
1048657,17.5,19.36
1048658,24.0,19.36
1048659,8.0,19.36
1048660,41.0,19.36
1048661,17.0,19.36
1048662,16.0,19.36
1048663,11.5,19.36
1048664,15.5,19.36
1048665,29.0,19.36
1048666,27.5,19.36
1048667,12.0,19.36
1048669,30.0,19.36
1048670,8.0,19.36
1048671,7.5,19.36
1048672,16.0,19.36
1048674,18.5,19.36
1048675,21.5,19.36
1048676,17.0,19.36
1048677,15.0,19.36
1048678,38.0,19.36
1048679,18.0,19.36
1048680,5.5,19.36
1048682,25.0,19.36
1048683,45.0,19.36
1048684,18.0,19.36
1048685,24.5,19.36
1048686,20.0,19.36
1048687,36.0,19.36
1048688,14.5,19.36
1048689,18.0,19.36
1048690,27.5,19.36
1048691,9.0,19.36
1048692,12.0,19.36
1048694,19.5,19.36
1048695,12.0,19.36
1048696,28.0,19.36
1048697,9.0,19.36
1048698,18.5,19.36
1048699,6.5,19.36
1048700,28.0,19.36
1048701,16.5,19.36
1048702,18.0,19.36
1048703,39.0,19.36
1048704,44.0,19.36
1048705,21.5,19.36
1048707,4.5,19.36
1048708,52.0,19.36
1048709,34.0,19.36
1048710,8.5,19.36
1048711,30.0,19.36
1048712,16.0,19.36
1048713,25.5,19.36
1048714,20.0,19.36
1048715,26.5,19.36
1048716,24.5,19.36
1048717,15.0,19.36
1048718,30.0,19.36
1048719,39.0,19.36
1048720,19.0,19.36
1048721,11.0,19.36
1048722,35.0,19.36
1048723,27.0,19.36
1048724,43.0,19.36
1048725,25.0,19.36
1048726,21.0,19.36
1048727,21.0,19.36
1048728,27.5,19.36
1048729,25.0,19.36
1048730,17.0,19.36
1048731,18.0,19.36
1048732,16.0,19.36
1048733,7.0,19.36
1048735,24.5,19.36
1048736,16.5,19.36
1048737,19.0,19.36
1048738,15.0,19.36
1048740,15.0,19.36
1048741,8.5,19.36
1048742,13.5,19.36
1048743,22.0,19.36
1048744,7.0,19.36
1048745,8.5,19.36
1048746,24.0,19.36
1048747,10.5,19.36
1048748,22.0,19.36
1048749,17.5,19.36
1048750,13.0,19.36
1048751,16.5,19.36
1048752,19.0,19.36
1048753,21.0,19.36
1048754,19.0,19.36
1048756,26.0,19.36
1048757,2.5,19.36
1048758,20.0,19.36
1048759,15.0,19.36
1048760,19.0,19.36
1048761,17.0,19.36
1048762,10.0,19.36
1048763,8.5,19.36
1048764,26.0,19.36
1048765,30.5,19.36
1048766,24.0,19.36
1048767,8.5,19.36
1048768,41.0,19.36
1048769,11.0,19.36
1048770,9.0,19.36
1048771,12.0,19.36
1048772,18.0,19.36
1048773,16.5,19.36
1048774,12.0,19.36
1048775,12.0,19.36
1048776,17.5,19.36
1048777,12.5,19.36
1048778,23.0,19.36
1048779,7.5,19.36
1048780,12.0,19.36
1048781,27.5,19.36
1048782,32.5,19.36
1048783,19.5,19.36
1048784,11.0,19.36
1048785,12.0,19.36
1048786,4.0,19.36
1048787,8.5,19.36
1048788,12.5,19.36
1048789,17.0,19.36
1048790,2.5,19.36
1048791,24.5,19.36
1048792,20.0,19.36
1048793,20.5,19.36
1048794,21.0,19.36
1048795,25.0,19.36
1048796,11.0,19.36
1048797,24.5,19.36
1048798,8.5,19.36
1048799,20.5,19.36
1048800,24.5,19.36
1048801,17.5,19.36
1048802,21.0,19.36
1048803,19.0,19.36
1048804,23.0,19.36
1048805,11.5,19.36
1048806,14.5,19.36
1048807,16.0,19.36
1048808,22.5,19.36
1048809,18.0,19.36
1048810,34.0,19.36
1048811,16.5,19.36
1048812,16.0,19.36
1048813,36.0,19.36
1048814,6.5,19.36
1048815,13.0,19.36
1048816,17.5,19.36
1048817,34.0,19.36
1048818,10.0,19.36
1048819,24.0,19.36
1048820,14.0,19.36
1048821,7.0,19.36
1048822,6.0,19.36
1048823,13.0,19.36
1048824,13.0,19.36
1048825,17.0,19.36
1048826,24.0,19.36
1048827,40.0,19.36
1048828,30.0,19.36
1048829,28.0,19.36
1048830,12.5,19.36
1048831,18.0,19.36
1048832,22.0,19.36
1048833,13.0,19.36
1048834,17.0,19.36
1048835,14.0,19.36
1048836,15.0,19.36
1048837,27.0,19.36
1048838,14.0,19.36
1048839,16.0,19.36
1048840,15.5,19.36
1048841,29.0,19.36
1048843,12.5,19.36
1048844,19.0,19.36
1048845,15.5,19.36
1048846,9.5,19.36
1048847,13.0,19.36
1048848,4.0,19.36
1048849,6.0,19.36
1048850,21.0,19.36
1048851,18.5,19.36
1048852,14.0,19.36
1048853,16.5,19.36
1048854,25.5,19.36
1048855,11.0,19.36
1048856,26.0,19.36
1048857,18.0,19.36
1048858,18.0,19.36
1048859,14.0,19.36
1048860,11.5,19.36
1048861,1.5,19.36
1048862,22.0,19.36
1048863,34.0,19.36
1048864,18.5,19.36
1048865,8.5,19.36
1048866,17.0,19.36
1048867,11.5,19.36
1048868,29.0,19.36
1048869,10.0,19.36
1048870,11.5,19.36
1048871,28.0,19.36
1048872,34.0,19.36
1048873,28.0,19.36
1048874,40.0,19.36
1048875,18.5,19.36
1048876,32.0,19.36
1048877,14.0,19.36
1048878,19.0,19.36
1048879,27.0,19.36
1048880,30.0,19.36
1048881,30.5,19.36
1048882,34.0,19.36
1048884,23.5,19.36
1048885,28.0,19.36
1048886,29.5,19.36
1048887,17.0,19.36
1048888,26.5,19.36
1048890,17.0,19.36
1048891,29.0,19.36
1048892,30.5,19.36
1048893,18.0,19.36
1048894,19.0,19.36
1048895,22.5,19.36
1048897,25.0,19.36
1048898,23.5,19.36
1048899,23.0,19.36
1048900,18.0,19.36
1048901,10.5,19.36
1048902,23.5,19.36
1048903,5.0,19.36
1048904,16.5,19.36
1048905,40.0,19.36
1048906,25.0,19.36
1048907,20.5,19.36
1048908,50.0,19.36
1048909,18.0,19.36
1048910,28.0,19.36
1048911,9.5,19.36
1048912,5.5,19.36
1048913,33.0,19.36
1048914,12.0,19.36
1048915,10.0,19.36
1048916,28.0,19.36
1048917,15.5,19.36
1048918,15.5,19.36
1048919,19.5,19.36
1048920,51.0,19.36
1048921,17.5,19.36
1048923,24.0,19.36
1048924,40.0,19.36
1048925,20.5,19.36
1048926,22.5,19.36
1048927,27.5,19.36
1048928,9.5,19.36
1048929,42.0,19.36
1048930,13.5,19.36
1048931,9.0,19.36
1048932,22.5,19.36
1048933,13.0,19.36
1048934,15.0,19.36
1048935,20.0,19.36
1048936,16.5,19.36
1048937,13.0,19.36
1048938,9.5,19.36
1048939,16.0,19.36
1048940,10.5,19.36
1048941,23.0,19.36
1048942,17.0,19.36
1048943,20.0,19.36
1048944,14.0,19.36
1048945,21.5,19.36
1048946,10.0,19.36
1048947,37.5,19.36
1048948,7.0,19.36
1048949,23.0,19.36
1048950,19.5,19.36
1048951,26.0,19.36
1048952,41.0,19.36
1048954,35.5,19.36
1048955,24.0,19.36
1048956,30.0,19.36
1048957,19.0,19.36
1048958,21.0,19.36
1048959,24.0,19.36
1048960,35.0,19.36
1048961,38.0,19.36
1048962,12.0,19.36
1048963,16.0,19.36
1048964,22.0,19.36
1048965,10.5,19.36
1048966,32.0,19.36
1048967,9.0,19.36
1048968,20.0,19.36
1048969,20.0,19.36
1048970,21.0,19.36
1048971,14.0,19.36
1048972,13.5,19.36
1048973,28.5,19.36
1048974,17.0,19.36
1048975,31.0,19.36
1048976,23.0,19.36
1048977,16.0,19.36
1048978,23.5,19.36
1048980,17.0,19.36
1048981,23.5,19.36
1048982,15.5,19.36
1048983,18.5,19.36
1048984,31.5,19.36
1048985,44.0,19.36
1048986,19.0,19.36
1048987,20.5,19.36
1048988,20.0,19.36
1048989,10.0,19.36
1048990,22.0,19.36
1048991,21.0,19.36
1048992,15.0,19.36
1048993,22.0,19.36
1048994,20.0,19.36
1048995,8.0,19.36
1048996,12.5,19.36
1048997,6.0,19.36
1048998,37.5,19.36
1048999,21.0,19.36
1049000,19.0,19.36
1049001,24.0,19.36
1049002,20.0,19.36
1049003,5.5,19.36
1049004,28.0,19.36
1049005,21.5,19.36
1049006,37.0,19.36
1049007,10.0,19.36
1049008,8.5,19.36
1049009,15.5,19.36
1049010,13.5,19.36
1049011,12.5,19.36
1049013,37.5,19.36
1049014,6.5,19.36
1049015,9.5,19.36
1049016,11.5,19.36
1049017,20.5,19.36
1049018,17.0,19.36
1049019,23.5,19.36
1049020,42.0,19.36
1049021,32.0,19.36
1049022,42.0,19.36
1049023,22.0,19.36
1049024,30.0,19.36
1049025,16.0,19.36
1049026,29.5,19.36
1049027,15.5,19.36
1049028,17.0,19.36
1049029,19.0,19.36
1049030,30.5,19.36
1049031,13.5,19.36
1049032,12.5,19.36
1049033,17.0,19.36
1049034,35.0,19.36
1049035,18.0,19.36
1049036,9.5,19.36
1049037,25.0,19.36
1049038,26.0,19.36
1049039,20.5,19.36
1049040,9.0,19.36
1049041,22.5,19.36
1049042,3.0,19.36
1049043,11.5,19.36
1049044,12.5,19.36
1049045,13.0,19.36
1049046,36.0,19.36
1049047,12.5,19.36
1049048,4.5,19.36
1049049,29.0,19.36
1049050,11.5,19.36
1049051,25.0,19.36
1049052,20.0,19.36
1049053,28.0,19.36
1049054,18.5,19.36
1049055,15.0,19.36
1049056,17.5,19.36
1049057,17.0,19.36
1049058,25.0,19.36
1049059,21.0,19.36
1049060,19.0,19.36
1049061,10.5,19.36
1049062,17.0,19.36
1049063,18.5,19.36
1049064,23.0,19.36
1049065,35.0,19.36
1049066,13.5,19.36
1049067,4.0,19.36
1049068,25.0,19.36
1049069,17.5,19.36
1049070,10.5,19.36
1049071,17.0,19.36
1049072,18.0,19.36
1049073,22.0,19.36
1049074,23.5,19.36
1049075,34.0,19.36
1049076,15.0,19.36
1049077,17.0,19.36
1049078,15.5,19.36
1049079,15.5,19.36
1049080,19.5,19.36
1049081,33.5,19.36
1049082,32.5,19.36
1049083,12.5,19.36
1049084,42.0,19.36
1049086,13.0,19.36
1049087,19.5,19.36
1049088,16.0,19.36
1049089,7.0,19.36
1049090,40.5,19.36
1049091,15.0,19.36
1049092,9.5,19.36
1049093,18.0,19.36
1049094,23.0,19.36
1049095,20.0,19.36
1049096,21.0,19.36
1049097,15.0,19.36
1049098,16.0,19.36
1049099,4.5,19.36
1049100,13.0,19.36
1049101,20.5,19.36
1049102,17.5,19.36
1049103,20.0,19.36
1049104,32.0,19.36
1049105,14.5,19.36
1049106,9.0,19.36
1049107,17.5,19.36
1049108,15.0,19.36
1049110,23.0,19.36
1049111,27.0,19.36
1049112,12.0,19.36
1049113,21.5,19.36
1049114,25.0,19.36
1049115,30.0,19.36
1049116,5.0,19.36
1049117,23.5,19.36
1049118,22.0,19.36
1049119,13.5,19.36
1049120,21.0,19.36
1049121,12.0,19.36
1049122,29.0,19.36
1049123,22.0,19.36
1049124,26.0,19.36
1049125,11.0,19.36
1049126,18.0,19.36
1049127,22.0,19.36
1049129,30.0,19.36
1049130,35.5,19.36
1049131,8.0,19.36
1049132,23.0,19.36
1049133,22.5,19.36
1049134,17.5,19.36
1049135,17.5,19.36
1049136,25.0,19.36
1049137,27.0,19.36
1049138,25.5,19.36
1049139,16.5,19.36
1049140,27.0,19.36
1049141,16.5,19.36
1049142,6.0,19.36
1049143,23.0,19.36
1049144,17.5,19.36
1049145,24.0,19.36
1049146,27.0,19.36
1049147,13.0,19.36
1049148,17.0,19.36
1049150,20.0,19.36
1049151,4.0,19.36
1049152,15.5,19.36
1049153,36.0,19.36
1049154,16.5,19.36
1049155,41.0,19.36
1049156,23.0,19.36
1049157,14.0,19.36
1049158,9.5,19.36
1049159,40.0,19.36
1049160,15.0,19.36
1049161,10.5,19.36
1049162,13.0,19.36
1049163,8.0,19.36
1049164,18.0,19.36
1049165,10.0,19.36
1049166,11.0,19.36
1049167,8.0,19.36
1049168,22.0,19.36
1049169,22.5,19.36
1049170,11.0,19.36
1049171,14.5,19.36
1049172,6.5,19.36
1049173,19.0,19.36
1049174,8.5,19.36
1049175,16.0,19.36
1049177,15.0,19.36
1049178,18.5,19.36
1049179,11.0,19.36
1049180,18.0,19.36
1049181,17.0,19.36
1049182,16.5,19.36
1049183,31.0,19.36
1049184,15.5,19.36
1049185,17.5,19.36
1049187,11.5,19.36
1049188,27.5,19.36
1049189,35.0,19.36
1049191,35.5,19.36
1049192,20.0,19.36
1049193,12.5,19.36
1049194,15.0,19.36
1049195,15.0,19.36
1049196,30.0,19.36
1049197,13.5,19.36
1049198,12.0,19.36
1049199,12.5,19.36
1049200,11.5,19.36
1049201,11.0,19.36
1049202,10.0,19.36
1049203,23.0,19.36
1049204,25.0,19.36
1049205,4.0,19.36
1049206,22.0,19.36
1049207,25.0,19.36
1049208,15.0,19.36
1049209,19.0,19.36
1049210,9.5,19.36
1049211,25.0,19.36
1049212,8.0,19.36
1049213,26.0,19.36
1049214,9.0,19.36
1049215,19.5,19.36
1049216,15.0,19.36
1049217,20.0,19.36
1049218,16.0,19.36
1049219,22.5,19.36
1049220,23.5,19.36
1049221,37.0,19.36
1049222,13.0,19.36
1049223,31.0,19.36
1049224,25.0,19.36
1049225,28.0,19.36
1049226,23.0,19.36
1049227,22.5,19.36
1049228,19.5,19.36
1049230,14.0,19.36
1049231,16.0,19.36
1049232,40.0,19.36
1049233,28.5,19.36
1049234,26.0,19.36
1049235,21.0,19.36
1049236,14.5,19.36
1049237,41.0,19.36
1049238,36.0,19.36
1049239,14.0,19.36
1049240,22.0,19.36
1049241,12.0,19.36
1049242,28.0,19.36
1049243,8.0,19.36
1049244,28.0,19.36
1049245,44.0,19.36
1049246,13.0,19.36
1049247,6.5,19.36
1049248,7.0,19.36
1049249,19.0,19.36
1049250,26.5,19.36
1049251,12.0,19.36
1049252,12.0,19.36
1049253,11.0,19.36
1049254,17.0,19.36
1049255,32.0,19.36
1049256,13.0,19.36
1049257,20.5,19.36
1049258,29.0,19.36
1049259,35.0,19.36
1049260,28.0,19.36
1049261,12.5,19.36
1049262,33.0,19.36
1049263,24.5,19.36
1049264,29.0,19.36
1049266,22.0,19.36
1049267,20.0,19.36
1049268,24.0,19.36
1049269,22.5,19.36
1049270,20.0,19.36
1049271,17.5,19.36
1049273,9.0,19.36
1049274,11.5,19.36
1049275,28.0,19.36
1049276,10.5,19.36
1049277,26.0,19.36
1049278,9.0,19.36
1049279,12.5,19.36
1049280,27.0,19.36
1049281,11.0,19.36
1049282,29.0,19.36
1049283,4.5,19.36
1049284,21.0,19.36
1049285,5.0,19.36
1049286,23.5,19.36
1049287,16.0,19.36
1049288,13.0,19.36
1049290,11.0,19.36
1049291,19.0,19.36
1049292,23.0,19.36
1049293,14.0,19.36
1049294,5.5,19.36
1049295,23.5,19.36
1049296,23.0,19.36
1049297,16.0,19.36
1049298,30.0,19.36
1049299,37.0,19.36
1049300,4.0,19.36
1049301,8.5,19.36
1049303,17.0,19.36
1049304,26.0,19.36
1049305,11.0,19.36
1049306,12.0,19.36
1049307,22.0,19.36
1049308,17.0,19.36
1049309,40.5,19.36
1049310,38.0,19.36
1049311,20.0,19.36
1049312,15.0,19.36
1049313,19.0,19.36
1049314,9.5,19.36
1049315,3.5,19.36
1049317,7.0,19.36
1049318,30.0,19.36
1049319,20.0,19.36
1049320,30.5,19.36
1049322,13.0,19.36
1049323,23.0,19.36
1049324,20.5,19.36
1049325,17.0,19.36
1049326,13.0,19.36
1049327,11.5,19.36
1049328,27.5,19.36
1049329,16.5,19.36
1049330,31.0,19.36
1049331,27.0,19.36
1049332,19.0,19.36
1049333,15.0,19.36
1049334,22.0,19.36
1049335,12.0,19.36
1049336,35.0,19.36
1049337,16.0,19.36
1049338,14.5,19.36
1049339,19.5,19.36
1049340,26.0,19.36
1049341,11.0,19.36
1049342,38.0,19.36
1049343,6.5,19.36
1049344,28.0,19.36
1049345,29.0,19.36
1049346,8.5,19.36
1049347,37.0,19.36
1049348,15.5,19.36
1049349,26.0,19.36
1049350,42.0,19.36
1049351,25.0,19.36
1049352,10.5,19.36
1049353,14.5,19.36
1049354,26.0,19.36
1049355,21.0,19.36
1049356,13.0,19.36
1049358,26.0,19.36
1049359,11.5,19.36
1049360,10.0,19.36
1049361,18.0,19.36
1049363,4.5,19.36
1049364,26.0,19.36
1049365,17.5,19.36
1049366,29.5,19.36
1049367,2.5,19.36
1049368,12.5,19.36
1049369,25.0,19.36
1049370,30.0,19.36
1049371,14.5,19.36
1049372,15.5,19.36
1049373,13.0,19.36
1049374,21.0,19.36
1049376,28.5,19.36
1049377,7.5,19.36
1049378,17.0,19.36
1049379,23.0,19.36
1049380,17.0,19.36
1049381,23.5,19.36
1049383,8.5,19.36
1049384,25.5,19.36
1049385,39.5,19.36
1049387,34.0,19.36
1049388,13.0,19.36
1049389,27.0,19.36
1049390,13.0,19.36
1049391,25.5,19.36
1049392,39.0,19.36
1049394,11.5,19.36
1049395,9.5,19.36
1049396,20.0,19.36
1049397,19.5,19.36
1049399,4.0,19.36
1049400,23.0,19.36
1049401,7.5,19.36
1049402,24.0,19.36
1049403,15.5,19.36
1049405,21.5,19.36
1049406,22.5,19.36
1049408,26.0,19.36
1049409,20.5,19.36
1049410,20.0,19.36
1049411,18.0,19.36
1049412,19.0,19.36
1049413,27.0,19.36
1049414,27.5,19.36
1049415,23.0,19.36
1049416,20.5,19.36
1049417,18.5,19.36
1049418,18.0,19.36
1049419,5.0,19.36
1049420,25.0,19.36
1049421,32.0,19.36
1049422,8.5,19.36
1049423,29.0,19.36
1049425,12.0,19.36
1049426,40.0,19.36
1049427,26.0,19.36
1049428,21.0,19.36
1049429,6.5,19.36
1049430,19.0,19.36
1049431,31.0,19.36
1049432,7.5,19.36
1049433,10.0,19.36
1049434,23.0,19.36
1049435,10.5,19.36
1049436,21.5,19.36
1049437,14.5,19.36
1049438,34.0,19.36
1049439,28.0,19.36
1049440,9.0,19.36
1049441,15.0,19.36
1049442,9.0,19.36
1049443,18.5,19.36
1049444,14.5,19.36
1049445,18.0,19.36
1049446,29.5,19.36
1049447,16.0,19.36
1049448,40.0,19.36
1049449,20.5,19.36
1049450,19.0,19.36
1049451,16.0,19.36
1049452,18.0,19.36
1049453,36.0,19.36
1049454,24.5,19.36
1049455,14.0,19.36
1049456,17.0,19.36
1049457,10.0,19.36
1049458,20.5,19.36
1049459,31.0,19.36
1049460,14.0,19.36
1049461,8.0,19.36
1049462,15.5,19.36
1049463,7.5,19.36
1049464,19.0,19.36
1049465,3.5,19.36
1049466,10.5,19.36
1049467,17.0,19.36
1049468,13.5,19.36
1049469,22.0,19.36
1049470,13.5,19.36
1049472,10.5,19.36
1049473,8.5,19.36
1049474,27.0,19.36
1049475,11.0,19.36
1049476,5.5,19.36
1049477,21.0,19.36
1049478,20.0,19.36
1049479,15.5,19.36
1049480,22.0,19.36
1049481,9.0,19.36
1049482,15.0,19.36
1049483,20.0,19.36
1049484,33.0,19.36
1049485,9.5,19.36
1049486,17.0,19.36
1049487,28.0,19.36
1049488,39.5,19.36
1049489,12.5,19.36
1049491,20.5,19.36
1049492,5.0,19.36
1049493,11.5,19.36
1049494,14.5,19.36
1049496,21.0,19.36
1049497,25.0,19.36
1049498,22.0,19.36
1049499,8.0,19.36
1049500,12.0,19.36
1049501,5.5,19.36
1049502,22.0,19.36
1049503,18.0,19.36
1049504,14.5,19.36
1049505,13.0,19.36
1049506,24.0,19.36
1049507,14.0,19.36
1049508,8.5,19.36
1049509,9.5,19.36
1049510,10.0,19.36
1049511,6.0,19.36
1049513,20.0,19.36
1049514,23.0,19.36
1049515,22.0,19.36
1049516,20.0,19.36
1049517,8.0,19.36
1049518,26.0,19.36
1049519,5.5,19.36
1049520,22.0,19.36
1049521,8.5,19.36
1049522,15.5,19.36
1049523,23.0,19.36
1049524,13.5,19.36
1049525,13.0,19.36
1049526,19.5,19.36
1049527,19.5,19.36
1049528,17.0,19.36
1049529,12.0,19.36
1049530,14.0,19.36
1049531,17.0,19.36
1049532,15.0,19.36
1049533,28.0,19.36
1049534,24.0,19.36
1049535,16.0,19.36
1049536,11.5,19.36
1049537,13.0,19.36
1049538,11.0,19.36
1049539,7.0,19.36
1049540,33.0,19.36
1049541,20.0,19.36
1049542,17.0,19.36
1049543,22.0,19.36
1049544,19.0,19.36
1049545,27.0,19.36
1049546,32.0,19.36
1049548,17.5,19.36
1049549,15.0,19.36
1049550,9.0,19.36
1049551,21.0,19.36
1049552,23.0,19.36
1049553,14.0,19.36
1049554,32.0,19.36
1049555,13.0,19.36
1049556,34.0,19.36
1049557,39.0,19.36
1049558,12.0,19.36
1049559,24.0,19.36
1049560,19.0,19.36
1049561,9.5,19.36
1049562,2.5,19.36
1049563,23.0,19.36
1049564,30.0,19.36
1049565,5.0,19.36
1049566,10.0,19.36
1049567,28.0,19.36
1049568,21.5,19.36
1049569,7.0,19.36
1049570,1.5,19.36
1049571,14.5,19.36
1049572,20.0,19.36
1049573,17.0,19.36
1049574,8.5,19.36
1049575,14.5,19.36
1049576,24.0,19.36
1049577,13.5,19.36
1049578,6.5,19.36
1049579,4.5,19.36
1049580,11.0,19.36
1049581,9.5,19.36
1049582,21.0,19.36
1049583,10.5,19.36
1049584,15.0,19.36
1049585,36.0,19.36
1049586,12.5,19.36
1049587,7.5,19.36
1049588,11.0,19.36
1049589,8.0,19.36
1049590,22.5,19.36
1049591,8.0,19.36
1049592,17.0,19.36
1049593,10.5,19.36
1049594,28.0,19.36
1049595,7.5,19.36
1049596,41.0,19.36
1049597,42.0,19.36
1049598,29.0,19.36
1049599,26.0,19.36
1049600,17.0,19.36
1049602,26.0,19.36
1049603,18.0,19.36
1049604,28.5,19.36
1049605,16.0,19.36
1049606,19.0,19.36
1049607,26.0,19.36
1049608,27.0,19.36
1049609,35.0,19.36
1049611,42.0,19.36
1049612,28.5,19.36
1049613,10.5,19.36
1049614,32.0,19.36
1049616,18.0,19.36
1049617,23.0,19.36
1049618,10.5,19.36
1049620,13.5,19.36
1049621,14.0,19.36
1049622,10.0,19.36
1049623,13.0,19.36
1049624,19.0,19.36
1049625,30.5,19.36
1049626,24.5,19.36
1049627,20.0,19.36
1049628,11.0,19.36
1049629,15.5,19.36
1049630,12.5,19.36
1049631,11.5,19.36
1049632,22.0,19.36
1049633,19.0,19.36
1049634,20.0,19.36
1049635,18.0,19.36
1049636,33.0,19.36
1049638,35.0,19.36
1049639,12.0,19.36
1049640,15.0,19.36
1049641,16.0,19.36
1049642,30.0,19.36
1049643,26.5,19.36
1049646,32.0,19.36
1049647,33.0,19.36
1049648,19.5,19.36
1049649,44.0,19.36
1049650,18.0,19.36
